"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/04/2020","AirNow","060010013","3","8.1","ug/m3 LC","34","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"05/05/2020","AirNow","060010013","3","6.1","ug/m3 LC","25","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"05/06/2020","AirNow","060010013","3","10.2","ug/m3 LC","43","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"05/07/2020","AirNow","060010013","3","15","ug/m3 LC","57","Berkeley Aquatic Park","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.8647670009145","-122.302741"
"01/01/2020","AirNow","060010015","3","10.9","ug/m3 LC","45","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/02/2020","AirNow","060010015","3","5.6","ug/m3 LC","23","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/03/2020","AirNow","060010015","3","14.6","ug/m3 LC","56","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/04/2020","AirNow","060010015","3","9.5","ug/m3 LC","40","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/05/2020","AirNow","060010015","3","6.5","ug/m3 LC","27","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/06/2020","AirNow","060010015","3","5","ug/m3 LC","21","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/07/2020","AirNow","060010015","3","7.1","ug/m3 LC","30","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/08/2020","AirNow","060010015","3","4.5","ug/m3 LC","19","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/09/2020","AirNow","060010015","3","5.5","ug/m3 LC","23","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/10/2020","AirNow","060010015","3","5.8","ug/m3 LC","24","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/11/2020","AirNow","060010015","3","5.5","ug/m3 LC","23","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/12/2020","AirNow","060010015","3","5.4","ug/m3 LC","23","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/13/2020","AirNow","060010015","3","4.3","ug/m3 LC","18","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/14/2020","AirNow","060010015","3","6.3","ug/m3 LC","26","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/15/2020","AirNow","060010015","3","7.2","ug/m3 LC","30","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/16/2020","AirNow","060010015","3","5.2","ug/m3 LC","22","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/17/2020","AirNow","060010015","3","8.3","ug/m3 LC","35","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/18/2020","AirNow","060010015","3","10","ug/m3 LC","42","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/19/2020","AirNow","060010015","3","9.3","ug/m3 LC","39","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/20/2020","AirNow","060010015","3","15.3","ug/m3 LC","58","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/21/2020","AirNow","060010015","3","5.9","ug/m3 LC","25","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/22/2020","AirNow","060010015","3","5.3","ug/m3 LC","22","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/23/2020","AirNow","060010015","3","10.2","ug/m3 LC","43","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/24/2020","AirNow","060010015","3","9.2","ug/m3 LC","38","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/25/2020","AirNow","060010015","3","7.4","ug/m3 LC","31","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/26/2020","AirNow","060010015","3","5.5","ug/m3 LC","23","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/27/2020","AirNow","060010015","3","5.3","ug/m3 LC","22","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/28/2020","AirNow","060010015","3","6.2","ug/m3 LC","26","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/29/2020","AirNow","060010015","3","7.4","ug/m3 LC","31","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/30/2020","AirNow","060010015","3","8","ug/m3 LC","33","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01/31/2020","AirNow","060010015","3","10.2","ug/m3 LC","43","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/01/2020","AirNow","060010015","3","16.4","ug/m3 LC","60","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/02/2020","AirNow","060010015","3","7.7","ug/m3 LC","32","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/03/2020","AirNow","060010015","3","2.7","ug/m3 LC","11","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/04/2020","AirNow","060010015","3","3.7","ug/m3 LC","15","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/05/2020","AirNow","060010015","3","7.2","ug/m3 LC","30","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/06/2020","AirNow","060010015","3","8","ug/m3 LC","33","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/07/2020","AirNow","060010015","3","14.6","ug/m3 LC","56","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/08/2020","AirNow","060010015","3","11.5","ug/m3 LC","48","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/09/2020","AirNow","060010015","3","4.2","ug/m3 LC","18","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/10/2020","AirNow","060010015","3","2.8","ug/m3 LC","12","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/11/2020","AirNow","060010015","3","4.5","ug/m3 LC","19","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/12/2020","AirNow","060010015","3","7.3","ug/m3 LC","30","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/13/2020","AirNow","060010015","3","9.4","ug/m3 LC","39","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/14/2020","AirNow","060010015","3","9.8","ug/m3 LC","41","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/15/2020","AirNow","060010015","3","11.3","ug/m3 LC","47","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/16/2020","AirNow","060010015","3","7.7","ug/m3 LC","32","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/17/2020","AirNow","060010015","3","5.7","ug/m3 LC","24","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/18/2020","AirNow","060010015","3","5.5","ug/m3 LC","23","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/19/2020","AirNow","060010015","3","7","ug/m3 LC","29","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/20/2020","AirNow","060010015","3","13.5","ug/m3 LC","54","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/21/2020","AirNow","060010015","3","11.6","ug/m3 LC","48","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/22/2020","AirNow","060010015","3","11.4","ug/m3 LC","48","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/23/2020","AirNow","060010015","3","7.7","ug/m3 LC","32","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/24/2020","AirNow","060010015","3","7.9","ug/m3 LC","33","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/25/2020","AirNow","060010015","3","7.5","ug/m3 LC","31","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/26/2020","AirNow","060010015","3","9.8","ug/m3 LC","41","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/27/2020","AirNow","060010015","3","12","ug/m3 LC","50","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/28/2020","AirNow","060010015","3","12.3","ug/m3 LC","51","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"02/29/2020","AirNow","060010015","3","8.4","ug/m3 LC","35","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/01/2020","AirNow","060010015","3","5.7","ug/m3 LC","24","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/02/2020","AirNow","060010015","3","2.8","ug/m3 LC","12","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/03/2020","AirNow","060010015","3","5.2","ug/m3 LC","22","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/04/2020","AirNow","060010015","3","10.1","ug/m3 LC","42","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/05/2020","AirNow","060010015","3","12.2","ug/m3 LC","51","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/06/2020","AirNow","060010015","3","5.1","ug/m3 LC","21","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/07/2020","AirNow","060010015","3","3.2","ug/m3 LC","13","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/08/2020","AirNow","060010015","3","4.3","ug/m3 LC","18","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/09/2020","AirNow","060010015","3","4.7","ug/m3 LC","20","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/10/2020","AirNow","060010015","3","5.5","ug/m3 LC","23","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/11/2020","AirNow","060010015","3","5.3","ug/m3 LC","22","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/12/2020","AirNow","060010015","3","7.4","ug/m3 LC","31","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/13/2020","AirNow","060010015","3","10.5","ug/m3 LC","44","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/14/2020","AirNow","060010015","3","4.7","ug/m3 LC","20","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/15/2020","AirNow","060010015","3","3.9","ug/m3 LC","16","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/16/2020","AirNow","060010015","3","3.6","ug/m3 LC","15","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/17/2020","AirNow","060010015","3","5.9","ug/m3 LC","25","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/18/2020","AirNow","060010015","3","5.2","ug/m3 LC","22","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/19/2020","AirNow","060010015","3","7","ug/m3 LC","29","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/20/2020","AirNow","060010015","3","5.1","ug/m3 LC","21","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/21/2020","AirNow","060010015","3","5.4","ug/m3 LC","23","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/22/2020","AirNow","060010015","3","5.2","ug/m3 LC","22","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/23/2020","AirNow","060010015","3","7.4","ug/m3 LC","31","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/24/2020","AirNow","060010015","3","4.3","ug/m3 LC","18","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/25/2020","AirNow","060010015","3","3.7","ug/m3 LC","15","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/26/2020","AirNow","060010015","3","3.4","ug/m3 LC","14","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/27/2020","AirNow","060010015","3","8.4","ug/m3 LC","35","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/28/2020","AirNow","060010015","3","10.2","ug/m3 LC","43","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/29/2020","AirNow","060010015","3","6.6","ug/m3 LC","28","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/30/2020","AirNow","060010015","3","3.7","ug/m3 LC","15","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"03/31/2020","AirNow","060010015","3","4.1","ug/m3 LC","17","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/01/2020","AirNow","060010015","3","6.1","ug/m3 LC","25","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/02/2020","AirNow","060010015","3","4.8","ug/m3 LC","20","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/03/2020","AirNow","060010015","3","6.3","ug/m3 LC","26","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/04/2020","AirNow","060010015","3","3.5","ug/m3 LC","15","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/05/2020","AirNow","060010015","3","4.1","ug/m3 LC","17","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/06/2020","AirNow","060010015","3","4.2","ug/m3 LC","18","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/07/2020","AirNow","060010015","3","4.9","ug/m3 LC","20","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/08/2020","AirNow","060010015","3","5.7","ug/m3 LC","24","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/09/2020","AirNow","060010015","3","4.2","ug/m3 LC","18","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/10/2020","AirNow","060010015","3","6.6","ug/m3 LC","28","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/11/2020","AirNow","060010015","3","5.7","ug/m3 LC","24","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/12/2020","AirNow","060010015","3","9.6","ug/m3 LC","40","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/13/2020","AirNow","060010015","3","12.7","ug/m3 LC","52","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/14/2020","AirNow","060010015","3","6.5","ug/m3 LC","27","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/15/2020","AirNow","060010015","3","7.1","ug/m3 LC","30","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/16/2020","AirNow","060010015","3","5.9","ug/m3 LC","25","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/17/2020","AirNow","060010015","3","6.3","ug/m3 LC","26","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/18/2020","AirNow","060010015","3","5.3","ug/m3 LC","22","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/19/2020","AirNow","060010015","3","5.6","ug/m3 LC","23","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"04/20/2020","AirNow","060010015","3","6.7","ug/m3 LC","28","Pleasanton - Owens Ct","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
